62233	cloxapen	NULL
89816	isoniazid	NULL
-1	betaine hydrochloride	NULL
88383	somophyllin-crt	NULL
-1	technetium tc-99m albumin aggregated kit	NULL
-1	manganese chloride	NULL
-1	liotrix (t4	NULL
7984	ambodryl	NULL
19713	aminosyn ii 3.5% in dextrose 5% in plastic container	NULL
17424	septisol	NULL
-1	glycine	NULL
-1	penciclovir sodium	NULL
84517	promazine hydrochloride	NULL
-1	phenindione	NULL
84342	dexacen-4	NULL
87427	nogenic hc	NULL
-1	iofetamine hydrochloride i-123	NULL
-1	somatrem	NULL
-1	urea	NULL
-1	ceftaroline fosamil	NULL
86760	phyllocontin	NULL
-1	mephenytoin	NULL
18296	tymtran	NULL
88746	accurbron	NULL
-1	bacampicillin hydrochloride	NULL
-1	ioversol	NULL
50566	ancef in dextrose 5% in plastic container	NULL
11045	milprem-400	NULL
19498	parathar	NULL
-1	polyestradiol phosphate	NULL
16680	euthroid-0.5	NULL
-1	telithromycin	NULL
-1	prilocaine	NULL
18125	halog	NULL
84993	dexone 0.75	NULL
50599	ilosone sulfa	NULL
-1	hydroxyamphetamine hydrobromide	NULL
-1	indacaterol maleate	NULL
200169	lorazepam	NULL
15868	stoxil	NULL
-1	ambenonium chloride	NULL
62435	seffin	NULL
-1	pancrelipase (amylase	NULL
-1	aldesleukin	NULL
-1	dimethyl fumarate	NULL
-1	dextromethorphan hydrobromide	NULL
-1	halazepam	NULL
84463	ethchlorvynol	NULL
-1	tinzaparin sodium	NULL
19381	ten-k	NULL
-1	cefadroxil/cefadroxil hemihydrate	NULL
88151	chlorothiazide w/ reserpine	NULL
88186	sulfair-15	NULL
-1	anidulafungin	NULL
61816	otobione	NULL
-1	daclizumab	NULL
-1	ramelteon	NULL
-1	imciromab pentetate	NULL
-1	mecasermin rinfabate recombinant	NULL
-1	aluminum hydroxide	NULL
-1	acrisorcin	NULL
-1	ivermectin	NULL
-1	dronedarone hydrochloride	NULL
84989	gamene	NULL
-1	peginterferon alfa-2a	NULL
-1	albumin chromated cr-51 serum	NULL
83064	cobavite	NULL
-1	cilastatin sodium	NULL
70524	vicks formula 44	NULL
-1	capromab pendetide	NULL
-1	technetium tc-99m tetrofosmin kit	NULL
62717	unipen	NULL
50378	neo-hydeltrasol	NULL
-1	mifepristone	NULL
84955	sulfalar	NULL
-1	olanzapine pamoate	NULL
83770	hydrochlorothiazide w/ reserpine and hydralazine	NULL
-1	cryptenamine tannates	NULL
62727	totacillin-n	NULL
16680	euthroid-1	NULL
85017	genapax	NULL
9088	neothylline	NULL
85834	triamcinolone	NULL
3977	theelin	NULL
10423	lorfan	NULL
-1	triamterene	NULL
-1	cefoxitin sodium	NULL
-1	levonordefrin	NULL
61445	nilstat	NULL
17446	phiso-scrub	NULL
89834	wellcovorin	NULL
-1	gabapentin enacarbil	NULL
-1	ethotoin	NULL
-1	chloramphenicol palmitate	NULL
-1	tripelennamine citrate	NULL
62755	nallpen	NULL
18363	hexascrub	NULL
19451	lopressidone	NULL
9344	histalog	NULL
-1	denileukin diftitox	NULL
-1	clobazam	NULL
-1	fentanyl hydrochloride	NULL
14173	proketazine	NULL
-1	dichlorphenamide	NULL
-1	interferon beta-1a	NULL
-1	lypressin	NULL
88000	sulfair 10	NULL
-1	sorbitol	NULL
62408	ultracef	NULL
-1	methoxamine hydrochloride	NULL
70063	sulmeprim	NULL
73098	peg-lyte	NULL
-1	tannic acid	NULL
-1	teriparatide recombinant human	NULL
-1	urofollitropin	NULL
88584	dhc plus	NULL
62127	utimox	NULL
87135	m-predrol	NULL
-1	nitisinone	NULL
88837	predsulfair ii	NULL
60179	oxy-kesso-tetra	NULL
-1	iodipamide meglumine	NULL
84629	hydroxomin	NULL
16049	innovar	NULL
-1	methylphenidate	NULL
84149	benoxinate hydrochloride	NULL
89385	tycolet	NULL
-1	mequinol	NULL
19786	lopressor	NULL
86099	quinact	NULL
-1	insulin zinc susp purified beef/pork	NULL
85907	esterified estrogens	NULL
-1	sibutramine hydrochloride	NULL
-1	canakinumab	NULL
89240	mannitol 25%	NULL
19443	sodium bicarbonate in plastic container	NULL
87085	hydralazine hydrochloride-hydrochlorothiazide-reserpine	NULL
-1	plerixafor	NULL
-1	thalidomide	NULL
-1	loxapine hydrochloride	NULL
-1	technetium tc-99m albumin kit	NULL
-1	potassium acetate	NULL
61810	candex	NULL
-1	naftifine hydrochloride	NULL
-1	inamrinone lactate	NULL
19450	velosulin br human	NULL
-1	somatropin	NULL
87480	cortan	NULL
62784	lincomycin hcl	NULL
-1	nebivolol hydrochloride	NULL
84055	eldecort	NULL
50565	coactin	NULL
-1	oseltamivir phosphate	NULL
-1	penicillamine	NULL
17605	xylo-pfan	NULL
-1	salmeterol xinafoate	NULL
-1	thiamylal sodium	NULL
-1	sulfacytine	NULL
60475	neobiotic	NULL
-1	ethanolamine oleate	NULL
-1	timolol	NULL
-1	conjugated estrogens/medroxyprogesterone acetate	NULL
-1	sargramostim	NULL
8472	cyclaine	NULL
-1	corticotropin-zinc hydroxide	NULL
-1	norfloxacin	NULL
86202	procaine hydrochloride	NULL
-1	mepenzolate bromide	NULL
-1	anakinra	NULL
6071	berocca pn	NULL
-1	technetium tc-99m sulfur colloid kit	NULL
-1	halofantrine hydrochloride	NULL
-1	oxyphenonium bromide	NULL
84719	sarisol no. 2	NULL
-1	isoproterenol sulfate	NULL
87834	h-cort	NULL
61613	vanobid	NULL
-1	trolamine polypeptide oleate condensate	NULL
-1	estrogens, conjugated synthetic b	NULL
18935	codimal-l.a. 12	NULL
-1	certolizumab pegol	NULL
-1	decitabine	NULL
9108	rauval	NULL
83266	amnestrogen	NULL
62845	vancomycin hcl	NULL
61188	chloroptic-p s.o.p.	NULL
71908	diazoxide	NULL
83834	metreton	NULL
-1	hydrocodone bitartrate	NULL
61976	velosef	NULL
89563	chlorpromazine hydrochloride	NULL
-1	deslanoside	NULL
-1	danaparoid sodium	NULL
-1	oprelvekin	NULL
-1	stanozolol	NULL
70202	loraz	NULL
16001	aquatag	NULL
-1	milnacipran hydrochloride	NULL
61734	robitet	NULL
89580	a-hydrocort	NULL
-1	fluticasone furoate	NULL
-1	alatrofloxacin mesylate	NULL
-1	gadoversetamide	NULL
71341	sulfamethoprim	NULL
-1	temsirolimus	NULL
-1	dextrose	NULL
-1	carmustine	NULL
88305	axotal	NULL
-1	loxapine	NULL
-1	gonadorelin hydrochloride	NULL
9453	serpate	NULL
6632	metubine iodide	NULL
87136	flexicort	NULL
-1	nofetumomab	NULL
-1	cefixime	NULL
80921	vitamin a solubilized	NULL
85087	chlordiazachel	NULL
62139	minocin	NULL
17369	teldrin	NULL
60132	mychel-s	NULL
18928	penntuss	NULL
-1	capecitabine	NULL
-1	abatacept	NULL
-1	mirabegron	NULL
85686	curretab	NULL
-1	pertuzumab	NULL
-1	pentetate calcium trisodium yb-169	NULL
85353	theoclear-100	NULL
-1	pentagastrin	NULL
-1	oxyphencyclimine hydrochloride	NULL
-1	insulin zinc susp extended beef	NULL
-1	tipranavir	NULL
-1	difluprednate	NULL
-1	cycloserine	NULL
-1	glutamine	NULL
19329	sodium chloride 23.4% in plastic container	NULL
71939	thiothixene hydrochloride	NULL
-1	retapamulin	NULL
-1	sodium phosphate, dibasic, heptahydrate	NULL
9750	valmid	NULL
-1	diatrizoate sodium	NULL
89298	nandrolone phenpropionate	NULL
61049	neo-cortef	NULL
-1	lodoxamide tromethamine	NULL
15865	levoprome	NULL
-1	levomepromazine	NULL
-1	procarbazine hydrochloride	NULL
11300	paraflex	NULL
17916	a-n stannous aggregated albumin	NULL
16813	vapo-iso	NULL
84444	phenaphen w/ codeine no. 2	NULL
61453	tegopen	NULL
50566	ancef in sodium chloride 0.9% in plastic container	NULL
17785	injectapap	NULL
-1	corticorelin ovine triflutate	NULL
-1	ferric ammonium citrate	NULL
87969	cyanocobalamin	NULL
61468	tetramed	NULL
9645	serpivite	NULL
87203	flurandrenolide	NULL
62029	penicillin g procaine	NULL
19400	aminosyn-hbc 7% in plastic container	NULL
80381	tremin	NULL
9495	marezine	NULL
83733	pyridamal 100	NULL
71320	colovage	NULL
-1	magnesium sulfate, potassium sulfate, sodium sulfate	NULL
62171	optomycin	NULL
88871	norcet	NULL
18089	uticort	NULL
-1	etretinate	NULL
-1	menotropins (fsh	NULL
-1	tafluprost	NULL
88630	triphed	NULL
80040	sulsoxin	NULL
11695	pheny-pas-tebamin	NULL
12339	bronkosol	NULL
-1	levalbuterol tartrate	NULL
-1	acamprosate calcium	NULL
-1	liraglutide recombinant	NULL
-1	pyrimethamine	NULL
18875	aminosyn 3.5% m in plastic container	NULL
-1	levobupivacaine hydrochloride	NULL
87743	roxiprin	NULL
83364	fernisone	NULL
-1	lacosamide	NULL
-1	perfluoropolymethylisopropyl ether	NULL
9278	koglucoid	NULL
80972	vi-dom-a	NULL
62363	cleocin t	NULL
-1	febuxostat	NULL
13319	angio-conray	NULL
-1	oxamniquine	NULL
-1	trilostane	NULL
8592	ravocaine and novocain w/ levophed	NULL
-1	irbesartan: hydrochlorothiazide	NULL
-1	sulfacetamide	NULL
73340	prometa	NULL
19714	aminosyn ii 5% w/ electrolytes in dextrose 25% w/ calcium in plastic container	NULL
-1	incobotulinumtoxina	NULL
-1	aclidinium bromide	NULL
89257	procainamide hcl	NULL
3718	synkayvite	NULL
62617	neomycin sulfate, polymyxin b sulfate & hydrocortisone	NULL
87940	scabene	NULL
50194	prostaphlin	NULL
-1	povidone-iodine	NULL
-1	insulin zinc susp prompt purified pork	NULL
-1	tocainide hydrochloride	NULL
86480	theophyl-sr	NULL
-1	insulin recombinant human	NULL
-1	botulinum toxin type b	NULL
-1	iothalamate sodium i-125	NULL
84301	dralzine	NULL
-1	abobotulinumtoxina	NULL
18440	m.v.c. 9+3	NULL
-1	bedaquiline fumarate	NULL
84151	proparacaine hydrochloride	NULL
89126	meprobamate and aspirin	NULL
-1	dexlansoprazole	NULL
-1	cefmenoxime hydrochloride	NULL
12128	urese	NULL
-1	oxycodone terephthalate	NULL
19046	normozide	NULL
-1	hetacillin	NULL
-1	dalteparin sodium	NULL
62223	totacillin	NULL
62731	mykinac	NULL
18794	cold capsule v	NULL
89449	aluminum hydroxide and magnesium trisilicate	NULL
-1	oxprenolol hydrochloride	NULL
-1	methyl aminolevulinate hydrochloride	NULL
-1	atovaquone	NULL
-1	plicamycin	NULL
-1	simethicone	NULL
85052	primidone	NULL
83176	remsed	NULL
-1	methoxy polyethylene glycol-epoetin beta	NULL
-1	pentazocine hydrochloride	NULL
-1	ziprasidone mesylate	NULL
-1	levopropoxyphene napsylate anhydrous	NULL
84060	phytonadione	NULL
-1	sodium ferric gluconate complex	NULL
-1	phosphoric acid	NULL
-1	petrolatum, white	NULL
87260	azolid	NULL
-1	nitrofurantoin, macrocrystalline	NULL
-1	indium in-111 chloride	NULL
62961	cefadyl	NULL
-1	vitamin e	NULL
-1	tenofovir	NULL
-1	diethylstilbestrol diphosphate	NULL
-1	zinc oxide	NULL
88632	butabarbital sodium	NULL
-1	griseofulvin, ultramicrosize	NULL
-1	ado-trastuzumab emtansine	NULL
-1	aminolevulinic acid hydrochloride	NULL
62618	eryc	NULL
17829	diprosone	NULL
-1	protokylol hydrochloride	NULL
-1	cobalt chloride co-57	NULL
19120	aminosyn 3.5% w/ dextrose 5% in plastic container	NULL
84215	evex	NULL
-1	phenyl aminosalicylate	NULL
-1	triflupromazine hydrochloride	NULL
64008	pentacef	NULL
-1	ampicillin/ampicillin trihydrate	NULL
-1	pemetrexed disodium	NULL
-1	tetracaine	NULL
17313	iodohippurate sodium i 131	NULL
-1	albumin iodinated i-125 serum	NULL
-1	tazarotene	NULL
9309	dionosil oily	NULL
19449	insulatard nph human	NULL
-1	pseudoephedrine polistirex	NULL
-1	safflower oil	NULL
-1	pitavastatin calcium	NULL
88166	diatrizoate-60	NULL
17917	duraquin	NULL
-1	biperiden hydrochloride	NULL
-1	interferon alfa-2b	NULL
-1	ecamsule	NULL
-1	haloprogin	NULL
19082	dalgan	NULL
71951	ketamine hcl	NULL
-1	telbivudine	NULL
-1	levoleucovorin calcium	NULL
-1	aminosalicylic acid	NULL
-1	sulfameter	NULL
-1	etoposide phosphate	NULL
-1	tyloxapol	NULL
11878	serpasil-esidrix #2	NULL
-1	technetium tc-99m red blood cell kit	NULL
62579	precef	NULL
16235	tace	NULL
17460	septi-soft	NULL
-1	sodium phosphate, monobasic, monohydrate	NULL
-1	imiglucerase	NULL
-1	ivacaftor	NULL
70295	metronidazole hydrochloride	NULL
-1	gadoteridol	NULL
86390	secobarbital sodium	NULL
89739	chlorthalidone	NULL
-1	teriparatide acetate	NULL
-1	darunavir ethanolate	NULL
-1	bitolterol mesylate	NULL
14740	menrium 5-4	NULL
-1	testolactone	NULL
87931	laryngotracheal anesthesia kit	NULL
-1	nitazoxanide	NULL
-1	icosapent ethyl	NULL
86504	hydro-d	NULL
-1	betamethasone benzoate	NULL
-1	fluorescein sodium	NULL
19486	dextrose 5% and sodium chloride 0.3% in plastic container	NULL
18954	lidocaine hydrochloride 0.2% in dextrose 5% in plastic container	NULL
12248	plegine	NULL
88463	triple sulfa	NULL
88195	hydroflumethiazide and reserpine	NULL
-1	aluminum acetate	NULL
12148	oreticyl 50	NULL
6203	heavy solution nupercaine	NULL
-1	follitropin alfa/beta	NULL
-1	ponatinib hydrochloride	NULL
-1	lubiprostone	NULL
-1	chymotrypsin	NULL
-1	alosetron hydrochloride	NULL
70701	ritodrine hcl	NULL
-1	histrelin acetate	NULL
9789	mylaxen	NULL
9008	salpix	NULL
-1	carvedilol phosphate	NULL
-1	agalsidase beta	NULL
-1	pramoxine hydrochloride	NULL
89283	testosterone propionate	NULL
86826	elixophyllin sr	NULL
84732	alphacaine hydrochloride w/ epinephrine	NULL
-1	beta carotene	NULL
-1	zanamivir	NULL
80854	hexa-betalin	NULL
8869	dicurin procaine	NULL
14696	pre-sate	NULL
62609	mytrex a	NULL
19440	unisom	NULL
88940	chlorpheniramine maleate and phenylpropanolamine hydrochloride	NULL
-1	mersalyl sodium	NULL
88125	sorbitrate	NULL
61086	viocin sulfate	NULL
61048	mycitracin	NULL
72848	meclofenamate sodium	NULL
-1	levamisole hydrochloride	NULL
88032	predsulfair	NULL
-1	technetium tc-99m medronate kit	NULL
-1	warfarin potassium	NULL
-1	dextroamphetamine saccharate	NULL
-1	mannitol	NULL
-1	sulfathiazole)	NULL
-1	probucol	NULL
-1	magnesium acetate	NULL
-1	deferiprone	NULL
62157	principen '250'	NULL
18009	sarenin	NULL
18614	liposyn 20%	NULL
89361	dicyclomine hydrochloride	NULL
-1	etonogestrel	NULL
-1	vismodegib	NULL
19185	oxytocin 20 usp units in dextrose 5%	NULL
-1	sodium fluoride	NULL
14740	menrium 5-2	NULL
11771	athrombin-k	NULL
80013	sulfose	NULL
-1	nelarabine	NULL
-1	muromonab-cd3	NULL
19069	mycelex-g	NULL
85057	tylenol w/ codeine	NULL
-1	desoxyribonuclease	NULL
9215	rautensin	NULL
-1	sodium gluconate	NULL
88165	predair forte	NULL
-1	vemurafenib	NULL
-1	pemirolast potassium	NULL
-1	alfentanil hydrochloride	NULL
-1	ceftazidime sodium	NULL
11178	isuprel	NULL
-1	ambrisentan	NULL
88913	pherazine dm	NULL
-1	buprenorphine	NULL
-1	dalfampridine	NULL
-1	artemether	NULL
17675	tenathan	NULL
-1	oxymetazoline hydrochloride	NULL
89020	reserpine	NULL
-1	ethynodiol diacetate	NULL
6441	camoquin hydrochloride	NULL
16749	norlestrin 21 1/50	NULL
61605	ethril 250	NULL
-1	sodium citrate	NULL
-1	isopropyl alcohol	NULL
-1	ceftriaxone sodium	NULL
-1	insulin susp isophane purified beef	NULL
17926	regular insulin	NULL
-1	benzquinamide hydrochloride	NULL
-1	dienogest	NULL
-1	brentuximab vedotin	NULL
-1	trimethaphan camsylate	NULL
16379	locorten	NULL
-1	calcipotriene hydrate	NULL
9729	pathilon	NULL
83790	melfiat	NULL
-1	ethylestrenol	NULL
87725	urovist sodium 300	NULL
89146	hydroxyzine pamoate	NULL
-1	interferon beta-1b	NULL
8322	gemonil	NULL
-1	technetium tc-99m albumin microspheres kit	NULL
-1	pasireotide diaspartate	NULL
85412	tripelennamine hydrochloride	NULL
72372	duphalac	NULL
86205	ammonium chloride	NULL
83007	stilbestrol	NULL
-1	amprenavir	NULL
-1	gallium nitrate	NULL
-1	isopropamide iodide	NULL
84991	dexone 0.5	NULL
80846	phenetron	NULL
88749	aminophylline	NULL
-1	cefotiam hydrochloride	NULL
-1	heparin calcium	NULL
9410	lotusate	NULL
9309	dionosil aqueous	NULL
-1	enoxacin	NULL
89820	isoetharine hydrochloride s/f	NULL
-1	ceruletide diethylamine	NULL
80293	delta-dome	NULL
-1	pentosan polysulfate sodium	NULL
-1	iodohippurate sodium i-123	NULL
-1	bismuth subsalicylate	NULL
-1	onabotulinumtoxina	NULL
-1	lanreotide acetate	NULL
83256	alcohol 5% in dextrose 5% in water	NULL
16680	euthroid-3	NULL
83655	adphen	NULL
72758	triprolidine and pseudoephedrine hydrochlorides	NULL
-1	t3)	NULL
9255	wolfina	NULL
-1	albumin iodinated i-131 serum	NULL
-1	levocabastine hydrochloride	NULL
-1	griseofulvin, microsize	NULL
-1	ceftibuten dihydrate	NULL
89331	hydroxyprogesterone caproate	NULL
6317	sulfonamides duplex	NULL
10010	stilphostrol	NULL
-1	choriogonadotropin alfa	NULL
70672	verapamil hcl	NULL
18672	nitronal	NULL
-1	ustekinumab	NULL
12936	drolban	NULL
-1	ethopropazine hydrochloride	NULL
-1	bisacodyl	NULL
80778	alpharedisol	NULL
-1	paroxetine mesylate	NULL
-1	gadofosveset trisodium	NULL
-1	eribulin mesylate	NULL
-1	chlophedianol hydrochloride	NULL
71000	symadine	NULL
-1	busulfan	NULL
-1	porfimer sodium	NULL
-1	gadopentetate dimeglumine	NULL
61705	panmycin	NULL
-1	omega-3-acid ethyl esters	NULL
60343	tetrachel	NULL
-1	pentazocine lactate	NULL
85020	deapril-st	NULL
-1	velaglucerase alfa	NULL
87222	android 5	NULL
88712	hydrocortisone sodium succinate	NULL
-1	glycerin	NULL
-1	hexafluorenium bromide	NULL
-1	raltegravir potassium	NULL
89840	procainamide hydrochloride	NULL
18179	valrelease	NULL
-1	hexachlorophene	NULL
-1	sodium phosphate, dibasic anhydrous	NULL
11679	pentothal	NULL
-1	pantothenic acid	NULL
-1	paramethadione	NULL
17129	cholebrine	NULL
-1	tesamorelin acetate	NULL
-1	potassium phosphate, monobasic	NULL
19399	tpn electrolytes in plastic container	NULL
-1	erythromycin gluceptate	NULL
85665	sustaire	NULL
85010	arestocaine hydrochloride w/ levonordefrin	NULL
62156	veetids '250'	NULL
-1	sevelamer hydrochloride	NULL
-1	technetium tc-99m sestamibi kit	NULL
-1	tridihexethyl chloride	NULL
89268	triaprin	NULL
-1	acetrizoate sodium	NULL
-1	ganirelix acetate	NULL
-1	sodium picosulfate	NULL
-1	calcitonin human	NULL
-1	ferumoxytol	NULL
-1	loteprednol etabonate	NULL
-1	undecoylium chloride iodine complex	NULL
-1	insulin zinc susp prompt beef	NULL
87489	glycort	NULL
89788	meperidine hydrochloride	NULL
-1	cyclothiazide	NULL
-1	asparaginase	NULL
11745	konakion	NULL
13553	esimil	NULL
-1	insulin purified pork	NULL
-1	posaconazole	NULL
-1	tacrine hydrochloride	NULL
-1	palifermin	NULL
-1	tofacitinib citrate	NULL
-1	bentiromide	NULL
-1	triamcinolone hexacetonide	NULL
18580	yutopar	NULL
-1	treprostinil sodium	NULL
-1	desogestrel	NULL
87307	urobak	NULL
17879	ibrin	NULL
-1	becaplermin	NULL
11359	ora-testryl	NULL
18382	semilente	NULL
12026	apresoline-esidrix	NULL
62289	apogen	NULL
-1	octinoxate	NULL
-1	gadobutrol	NULL
18290	secretin-ferring	NULL
19712	aminosyn ii 3.5% m in dextrose 5% in plastic container	NULL
-1	pyrvinium pamoate	NULL
-1	intrinsic factor	NULL
-1	eflornithine hydrochloride	NULL
-1	nilotinib hydrochloride monohydrate	NULL
50337	dynapen	NULL
-1	insulin zinc susp extended purified beef	NULL
19693	decabid	NULL
-1	oxaprozin potassium	NULL
18193	velosulin	NULL
-1	iodohippurate sodium i-131	NULL
-1	insulin purified beef	NULL
-1	dextrothyroxine sodium	NULL
-1	zinc chloride	NULL
50601	ceradon	NULL
20559	tritec	NULL
-1	tocopherol acetate	NULL
-1	bevacizumab	NULL
-1	saxagliptin hydrochloride	NULL
-1	estrogens, conjugated synthetic a	NULL
-1	mipomersen sodium	NULL
-1	citric acid	NULL
-1	tyropanoate sodium	NULL
-1	iodamide meglumine	NULL
-1	antazoline phosphate	NULL
-1	thyrotropin alfa	NULL
-1	calcium carbonate	NULL
-1	estrogens, conjugated	NULL
84436	estraguard	NULL
-1	frovatriptan succinate	NULL
70292	carbachol	NULL
-1	tetracycline phosphate complex	NULL
62002	penapar-vk	NULL
-1	desflurane	NULL
-1	arcitumomab	NULL
-1	urea c-13	NULL
-1	tegaserod maleate	NULL
-1	lenalidomide	NULL
-1	carphenazine maleate	NULL
18385	ultralente	NULL
-1	procaine merethoxylline	NULL
-1	magnesium carbonate	NULL
88715	papa-deine #4	NULL
83877	hydroserpine plus (r-h-h)	NULL
-1	propoxycaine hydrochloride	NULL
50203	chloromyxin	NULL
85685	proval #3	NULL
-1	biperiden lactate	NULL
-1	mazindol	NULL
-1	thiethylperazine maleate	NULL
-1	netilmicin sulfate	NULL
-1	thiopental sodium	NULL
19564	aminosyn ii 4.25% w/ electrolytes in dextrose 25% in plastic container	NULL
61651	uticillin vk	NULL
-1	technetium tc-99m sodium pertechnetate	NULL
-1	anileridine hydrochloride	NULL
72200	thiothixene	NULL
-1	bepridil hydrochloride	NULL
18144	centrax	NULL
-1	phenacemide	NULL
-1	daunorubicin citrate	NULL
17343	actin-n	NULL
60734	baciguent	NULL
-1	alpha-tocopherol acetate	NULL
8420	rimifon	NULL
-1	laronidase	NULL
-1	bivalirudin	NULL
-1	fluprednisolone	NULL
16755	diapid	NULL
16715	ortho-novum 1/80 21	NULL
-1	cobicistat	NULL
86506	theophyl	NULL
11657	betaprone	NULL
-1	amdinocillin	NULL
10581	hyserpin	NULL
-1	sulfisoxazole acetyl	NULL
62849	bacitracin zinc-polymyxin b sulfate	NULL
-1	grepafloxacin hydrochloride	NULL
18115	triaminic-12	NULL
-1	formoterol fumarate dihydrate	NULL
-1	aliskiren hemifumarate	NULL
-1	ipodate calcium	NULL
91599	epirubicin hydrochloride	NULL
71065	aches-n-pain	NULL
83488	estrogenic substance	NULL
88344	actahist	NULL
61398	versapen	NULL
-1	triclosan	NULL
-1	methacycline hydrochloride	NULL
84035	tora	NULL
86888	promapar	NULL
88604	brompheniramine maleate	NULL
17672	lithonate	NULL
61606	pyocidin	NULL
11814	disomer	NULL
87728	gastrovist	NULL
12126	ulo	NULL
70564	temaz	NULL
85911	oxycodone 5/apap 500	NULL
18747	isoclor	NULL
-1	sodium phosphate, monobasic anhydrous	NULL
-1	xenon xe-133	NULL
-1	sparfloxacin	NULL
60136	ledercillin vk	NULL
13056	penthrane	NULL
-1	bupivacaine	NULL
62156	veetids '500'	NULL
-1	sulconazole nitrate	NULL
-1	conivaptan hydrochloride	NULL
-1	teriflunomide	NULL
61659	r-p mycin	NULL
88892	prednisolone	NULL
-1	alseroxylon	NULL
-1	selegiline	NULL
8843	pro-banthine	NULL
16047	eutron	NULL
-1	meglumine	NULL
61150	betapen-vk	NULL
84772	prometh fortis	NULL
-1	inulin	NULL
84992	dexone 4	NULL
-1	gramicidin	NULL
62167	bacitracin-neomycin-polymyxin	NULL
88722	bromanate dm	NULL
-1	griseofulvin, microcrystalline	NULL
-1	norgestrel	NULL
-1	choline fenofibrate	NULL
-1	ferrous citrate, fe-59	NULL
60641	rondomycin	NULL
-1	albumin human	NULL
-1	chloroxine	NULL
-1	trisulfapyrimidines (sulfadiazine	NULL
-1	alvimopan	NULL
-1	formoterol fumarate	NULL
-1	triptorelin pamoate	NULL
85479	vitamin a	NULL
85737	colonaid	NULL
-1	galsulfase	NULL
18872	viskazide	NULL
-1	orphenadrine hydrochloride	NULL
-1	vitamin k	NULL
-1	lh)	NULL
-1	riboflavin	NULL
87113	triacort	NULL
80438	hc #1	NULL
-1	ergotamine tartrate	NULL
80088	sulfadiazine	NULL
88343	bromanyl	NULL
16069	mepriam	NULL
-1	penicillin v	NULL
-1	darbepoetin alfa	NULL
87448	quinatime	NULL
-1	toremifene citrate	NULL
-1	iloprost	NULL
-1	ferumoxsil	NULL
-1	diethylcarbamazine citrate	NULL
-1	aprotinin	NULL
-1	propiomazine hydrochloride	NULL
89373	calcium gluceptate	NULL
16943	halotex	NULL
87853	atropine and demerol	NULL
8855	milontin	NULL
-1	naltrexone	NULL
-1	ibuprofen lysine	NULL
6668	redisol	NULL
-1	calcitonin salmon recombinant	NULL
89316	chorionic gonadotropin	NULL
-1	hexocyclium methylsulfate	NULL
17421	dial	NULL
2139	menadione	NULL
18871	protostat	NULL
-1	linagliptin	NULL
-1	natalizumab	NULL
72374	portalac	NULL
50235	nystaform	NULL
-1	pentolinium tartrate	NULL
-1	asenapine maleate	NULL
-1	tolcapone	NULL
-1	melphalan	NULL
62430	ocumycin	NULL
-1	insulin lispro protamine recombinant	NULL
-1	vidarabine	NULL
85873	butabarb	NULL
-1	pegloticase	NULL
12148	oreticyl 25	NULL
-1	eletriptan hydrobromide	NULL
-1	clioquinol	NULL
-1	potassium lactate	NULL
61953	doxychel hyclate	NULL
85502	elixicon	NULL
-1	teduglutide recombinant	NULL
-1	tapentadol hydrochloride	NULL
-1	technetium (99m tc) fanolesomab	NULL
-1	pipecuronium bromide	NULL
-1	verteporfin	NULL
-1	krypton, kr-81m	NULL
62723	cephapirin sodium	NULL
16472	mannitol 20%	NULL
-1	insulin glargine recombinant	NULL
-1	gentian violet	NULL
-1	omega-3acid ethyl esters	NULL
-1	ceftizoxime sodium	NULL
-1	ethionamide	NULL
202561	chlorothiazide sodium	NULL
-1	ferric hexacyanoferrate(ii)	NULL
84053	vitamin d	NULL
-1	technetium tc-99m tilmanocept	NULL
70680	naloxone hcl	NULL
88735	triprolidine hydrochloride	NULL
-1	bendamustine hydrochloride	NULL
84030	amosene	NULL
-1	axitinib	NULL
-1	urokinase	NULL
7600	surital	NULL
-1	niacinamide	NULL
-1	rose bengal sodium i-131	NULL
-1	ranitidine bismuth citrate	NULL
-1	mesoridazine besylate	NULL
19130	heparin sodium 2,000 units in dextrose 5% in plastic container	NULL
88693	trymex	NULL
86295	amitril	NULL
-1	nitric oxide	NULL
-1	oxybutynin	NULL
70064	sulmeprim pediatric	NULL
-1	lurasidone hydrochloride	NULL
-1	ulipristal acetate	NULL
-1	etravirine	NULL
16649	feminone	NULL
17046	kaon cl-10	NULL
-1	indium in-111 pentetreotide kit	NULL
-1	metrizoate magnesium	NULL
-1	seractide acetate	NULL
19185	oxytocin 5 usp units in dextrose 5%	NULL
-1	protein hydrolysate	NULL
86530	seconal sodium	NULL
-1	hydrocortisone cypionate	NULL
87430	triatex	NULL
17846	radio-iodinated (i 125) serum albumin (human)	NULL
13621	pertofrane	NULL
18237	calciparine	NULL
83925	zide	NULL
-1	somatropin [rdna origin]	NULL
88932	reserpine and hydroflumethiazide	NULL
11771	athrombin	NULL
-1	valrubicin	NULL
-1	technetium tc-99m apcitide	NULL
-1	insulin detemir	NULL
-1	amodiaquine hydrochloride	NULL
17792	an-maa	NULL
-1	trovafloxacin mesylate	NULL
-1	technetium tc-99m succimer kit	NULL
62151	principen '125'	NULL
-1	belatacept	NULL
13927	hydromox r	NULL
-1	perflutren	NULL
-1	echothiophate iodide	NULL
-1	metyrapone	NULL
88217	penecort	NULL
